0011134 1000519 0056352 0123481 0706184 0031957 0005799 0313554 0710541	CLASS=LOTTERY
0011134 0668258 0836327 0836656	CLASS=VIDEO
0624792 0060062 0269091 0673355 1112955	CLASS=VIDEO
0624792 0826541 0704733	CLASS=OTHER
1040474 0576126 1112246 0423400 0530731 0444946	CLASS=VIDEO
0886711 0255587 0040402 1118814 0372805 0400518 0673355 0673355 1112955	CLASS=VIDEO
0612641 1044672 0781505 1018473 0934382	CLASS=NOVEL
0612641 0999132 0698342 0291357 0923585 0621540 0383421	CLASS=VIDEO
0008174 1040693 0040630 0283124 0174229 0578321 0266806 0582819	CLASS=OTHER
0008174 0100420 0308130 0062326	CLASS=OTHER
0898231 0269758	CLASS=OTHER
0729005 0335506	CLASS=VIDEO
0729005 0754615 0539793 1113860 0754615 1080915 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0729005 0754615 0539793 0771245 0043020 1080915 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0729005 0754615 0726054 0509847 0129267 0694263 0588522 0877481 0762000	CLASS=TRAVEL
0129155 0329263 1040693 0329263 0414311 0449931 0136142 0925403	CLASS=OTHER
0382992 0517458 1007426 0356316 0638284 1050903 1098550	CLASS=OTHER
0877367 0214274 0539793 1014832 0612638 1080915 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0193856 0934701 0907635 1112246 0880931 0878719 0202587 0603905	CLASS=VIDEO
0610204 0727209 1066091	CLASS=OTHER
1115035 1096857 0415536 0641806	CLASS=VIDEO
0372690 0002222 0329263 0573173 0300930 0312543 0694263	CLASS=TRAVEL
0372690 0754615 0963553 1049068 1071079 0267839	CLASS=OTHER
0287244 0002222 1041512 0222680 0260395 0873441 0017401 1041512	CLASS=OTHER
0287244 0754615 0539793 0776121 0754615 0291357 0726054 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0040630 0297512 0125344	CLASS=OTHER
0040630 0926863 0539793 0038174 0878719 0167072 0792288 0509847 0033554 0115430 0948266	CLASS=TRAVEL
0396709 1123536 0256385 0733318	CLASS=NOVEL
0396709 0604894 0838222 0880931 0329033 0855657 0417497 0651381	CLASS=VIDEO
1099708 0126947 0977270 0894960 0329263 0193543 1123536 0078253 0246396 0879828 0708416	CLASS=NOVEL
0698109 0203951 0299555	CLASS=OTHER
0028912 0563415 1129727 1041512 0727209 0995962	CLASS=NOVEL
0858023 0654300 0128578 0432118	CLASS=OTHER
0858023 0654300 0073342 0404407 0148991 0958285 0426593 0158475	CLASS=OTHER
0255587 0956115 0329263 0615949	CLASS=VIDEO
0255587 1118814 0907635 0291357 0219750 0718962 0633719 0374600 0727209 0995962	CLASS=NOVEL
0106377 1001592 0923912 0160136 0291357 0925859 0185093	CLASS=OTHER
0709617 0631387 0592059 0478926 1047250 0030025 0444946 0698110 0973088 0438139	CLASS=LOTTERY
0709617 0379692 0186387 0582819 0684431 0907270 0684431 0257956 0022425 0938754 1015995 0750919	CLASS=VIDEO
1041512 0840408 1044672 0260979 0781505 0527064 0397556 1041512 0059924 0727209 0995962	CLASS=NOVEL
1041512 1096382 0609399 0609283 0781505 0362127 0276577 0015523 0654300 0951375 0269091	CLASS=NOVEL
1041512 0144087 0101749 0283124	CLASS=TRAVEL
1041512 0144087 0003137 0737714 0318374 1055086 0553058 0387202	CLASS=OTHER | CLASS=TRAVEL
1041512 0615063 0100530	CLASS=OTHER
1041512 1078130 0781505 1023598 0172536 0309374	CLASS=VIDEO
1041512 0718963 0147382 0546639 0694263 0162820 0424184 0085828 1055304	CLASS=GAME
1041512 0836327 0999132 0221986 0133063 0444946	CLASS=VIDEO
1041512 0373618 0085828 0761765 0948266 0335034 0212657 0736665 0172536 0456714	CLASS=OTHER
1041512 0750919 0388397 0291357 0140573 0934701 0642444 0673355 0193543	CLASS=VIDEO
1041512 1041512 0258557 0588522 0399721 0686684 0988596 0256265	CLASS=VIDEO
1041512 0490614 1105456 0458228 1105456 0780918 0977529	CLASS=OTHER
0545849 0262454 0967202 0209137	CLASS=OTHER
0458924 0269091 0291357 0162820 0042895	CLASS=GAME
0557561 0318374 0741104 0041763 0694263 0877481 0762000 0517458 0569547 0712979 0553518 0335034 0212657 0087942	CLASS=TRAVEL
0557561 1081042	CLASS=OTHER
0670431 0369204 0623236 0441517 1129727 1041512 0673018	CLASS=OTHER
0431804 0999132 1040693 0497892 0203267	CLASS=VIDEO
0851713 0098132 1022940 1064033 0718747 0878719 0131277 1111342	CLASS=OTHER
1072241 0694955	CLASS=VIDEO
0100530 1108414 0073767 0040402 1018590	CLASS=OTHER
0052080 1071079 0954211 0176441 0509848	CLASS=OTHER
0754503 0696050 0170218 0750921 0767086 1044672	CLASS=OTHER
1123223 1085353 0651381 0372690 0576242	CLASS=OTHER
0589288 0462383 1005212 0098132 0350684 0463453 0514247 1074353	CLASS=OTHER
1004338 0399721 0645021 0563175 0415536 0289950	CLASS=VIDEO
0664446 0410159 0291357 0571235 0291357 0727209 0995962	CLASS=NOVEL
1056748 1039031 0578321 0836327 0727209 0995962	CLASS=NOVEL
1056748 0754615 0539793 0526597 1117219	CLASS=TRAVEL
1062359 0855657 0046666 0339875 0381742 0781505 1056748 1056748 0609858 0203267 0539793 0748782 0246396	CLASS=VIDEO
1062359 0988380 0316471 0785637 0910802 0855657 0748782	CLASS=VIDEO
1062359 0956458 0268283 1062359 0312543 0204532 0792848	CLASS=VIDEO
1062359 0105540 1112246 1044672	CLASS=NOVEL
1062359 0598976 0718961 0642444 0673355 0193543	CLASS=VIDEO
1062359 0793272 0429863 0129842	CLASS=VIDEO
0310149 0029909 0781505 0754262 1046420	CLASS=GAME
0694263 0056352 0828628 0150623 0482835	CLASS=OTHER
0694263 0056352 1062359 0934701 0748782 0718962 0855657 0479957 0718962 0309374	CLASS=VIDEO
0694263 0588522 0456713 0792288 0509847 0762000 1092846 1098769 0247630 0762000	CLASS=TRAVEL
0694263 0588522 0792288 0509847 0762000 0008271 0148991	CLASS=TRAVEL
0694263 0020370 1055304 0162820 0042895	CLASS=GAME
0694263 0020370 0162820 0042895 0464741 0573417	CLASS=GAME
0694263 0162820 0781505 0264747 0483346 0727209 0995962	CLASS=NOVEL
0694263 0162820 0781505 0770206 0421636 0573765 0448696	CLASS=NOVEL
0235030 1025301 1092846 0878719 0546194 0722780 0128578 0432118	CLASS=OTHER
0263574 0836327 1038198 0781505 0878719	CLASS=OTHER
0263574 0162820 0042895 0792288 0449931 0979049 0836656 0603905	CLASS=GAME
0350903 0409707 0196279 0409707 0105540 1101400 0639759 0686684 0098132	CLASS=OTHER
0989028 1120628 0539793 0172536 0335388	CLASS=TRAVEL
0316471 0692352 0564321 0584192 0287572	CLASS=VIDEO
0605541 0388397 0291357 0030700 0934701 0750921 0158475 0554506 0750813	CLASS=OTHER
1041723 0055656 0977270 0449930 0291357 0325864 0309374 0785637	CLASS=VIDEO
0465543 0923912 0313799	CLASS=VIDEO
0465543 0754615 0539793 0464472 1111901	CLASS=TRAVEL
0465543 0908108 0291357 0727209 0995962	CLASS=NOVEL
0158475 0576480 0578321	CLASS=OTHER
0745708 0179510 0673355	CLASS=VIDEO
0295063 0733318 0082020 0959886 0694263	CLASS=OTHER
0295063 0930838 0690245 0643407 0325864 0309374	CLASS=VIDEO
0295063 0057045 0203267 0588522 0578321	CLASS=VIDEO
0295063 0291357 0785637 0905533 0427568 0905407 0158475 1055304	CLASS=VIDEO
0295063 0291357 0686684 0925627 0706287 1123535 1007426	CLASS=NOVEL
0295063 0291357 0610559 0138873 0482835 0601749 0458228 0959886 0832514	CLASS=OTHER
0295063 0291357 0356637 0128932	CLASS=OTHER
0295063 1005212 1129394 0857574 0748782 0246396	CLASS=NOVEL
0295063 1099246 0118647 0177607 0568179 0568179	CLASS=OTHER
0295063 1096857 0291357 0233311 1034216 0746161 0246396	CLASS=VIDEO
0295063 1096857 0706287 0667003 0072887 0785637 0910802	CLASS=VIDEO
0295063 0942375 0057045 0439627 0597191 0558972 0846251 0295063 0016190 1039257	CLASS=OTHER
0295063 0706287 0785637 0283234 1034216 0035110 1055194 1034216 0654883 0456714 1004338 0823321 1055304	CLASS=VIDEO
0295063 0706287 0030792 0329263 0031957 0965428 0727209 0995962	CLASS=NOVEL
0295063 0706287 0839243 0441517 0781505 0706059 0410159 0590916 0718962 0727209 0995962	CLASS=NOVEL
0295063 1075910 0158124 0748782 0517458 0054135 0291357 0733318 0388397 0043234 0054679 1082296 1041512	CLASS=OTHER
0295063 0123481 0900138 0871851	CLASS=VIDEO
0266172 0718963 0603904 1123536 0753230 0411526 0910802	CLASS=VIDEO
0266172 0392342 0711085 0002023 0517582 1129496 0212657 0977270 0260530 0291357 1071079 0267839	CLASS=OTHER
0638284 0506612 0519755 0612638 0918837	CLASS=VIDEO
0638284 0615063 0625821 0631826 1102690	CLASS=NOVEL
0638284 1123536 0291357 1123536 0832933 1080915 0573173 0792288 0509847	CLASS=VIDEO
0638284 0113475 0772486 0709617 0654883 0999132 0509847 0607855	CLASS=OTHER
0557562 0754615 0884284 0511316 0509847 0129267 0033554 0115430 0948266	CLASS=TRAVEL
0975172 0533002	CLASS=OTHER
0771245 0140695 0539793 0021215 0754615	CLASS=TRAVEL
0771245 0043020 0196279 0582819 0922694 1055087 0174229 0623444 0694263	CLASS=OTHER
0771245 0043020 0918837 0846249 0002222 1078554 0831957 1109425	CLASS=ZIPCODE
0771245 0043020 0591028 0194326 0578322 0673355 1112955 0798306 0438139	CLASS=OTHER
0771245 0040402 0910323 0552341 0727209 0995962	CLASS=NOVEL
0771245 0781505 0085828 0671320 0727209 0995962	CLASS=NOVEL
0654883 0568179 0484948 0736121 0693923 0905407 0309374 0673355 1112955	CLASS=VIDEO
0654883 0999132 1105456 0780918 0522792 0292003 0405761 0814520	CLASS=OTHER
0269091 0003490 0948266 0861055	CLASS=VIDEO
0193317 0339876 0690587	CLASS=VIDEO
0491936 0923912 0539793 0950821 0097217 0194326 0085828	CLASS=TRAVEL
0491936 0923912 0539793 1009727 0860413 0085828 0762000	CLASS=TRAVEL
0491936 0923912 0918837 0605541 0098613 1078554 0831957 1109425	CLASS=ZIPCODE
0491936 0974387 0918499 0268283 1017432 0604894 1118814 0934701	CLASS=VIDEO
0491936 0342838 1045847 0119024	CLASS=OTHER
0113475 0193543 0011134 0527064 0074554	CLASS=VIDEO
0372804 0918499 0140696 0641804 0668258	CLASS=VIDEO
0433762 0913514 0790345 1012920 0335034 0212657 0698342	CLASS=OTHER
0736121 0144463 0410579 0692352 0685033 0826184	CLASS=OTHER
0281358 0361819 0855657 0578321 0536012 0265098 0300930 0312543 1045078	CLASS=OTHER
0281358 0361819 0539793 0590916 0335506	CLASS=TRAVEL
0281358 0361819 0792288 0509847 0762000	CLASS=TRAVEL
0436057 0517795 0884284 0176090	CLASS=VIDEO
1007426 0891571 0284176	CLASS=OTHER
0846135 1091164 0642444 0673355 0193543	CLASS=VIDEO
0721854 0003137 0706287 0006015 0440492	CLASS=NOVEL
0721854 0631277 0088872 0295063 0879828 0708416 0426593 0158475	CLASS=OTHER
0079324 1045078 0631387 0762000	CLASS=LOTTERY
0079324 1045078 0905407 0158475 0958285 0750813 0204532 0968141	CLASS=OTHER
0204855 0898232 0539793 1011806 0002222	CLASS=TRAVEL
0067636 0427568 0067636 0631277	CLASS=OTHER
0768232 0002222 0988596 1078554	CLASS=OTHER
0009532 1046986 0696050 1039030 0792288	CLASS=GAME
0727209 1018473 0470844 0283231 0830914 0283234	CLASS=OTHER
0727209 0035110 0276577 0679140 1027000 0642444 0449931	CLASS=VIDEO
0727209 0140573 0267840 0706287 0335034 0212657 1110131 0870273	CLASS=OTHER
0727209 1105456 0509847 0289705 0269758 0553058 0387202 0679140 0401401	CLASS=TRAVEL
0727209 0718963 0329263 0781505 0785637	CLASS=VIDEO
0727209 0987904 0440035 0934701 0162820 0042895	CLASS=GAME
0727209 0987904 0318374 0437671 0832514 1018687	CLASS=OTHER
0727209 1077403 0085828 1108513 0785637 0673355 1112955	CLASS=VIDEO
0727209 0727209 0291357 0878719	CLASS=VIDEO
0727209 0578321 0836327 0718962 1054634 0736121 0861055 0202587 0925403	CLASS=OTHER
0727209 0712981 1040234 0011134 0592059	CLASS=VIDEO
0988596 0986215 0174335 1000519 1097310 1123536	CLASS=VIDEO
0115559 1076030 1034216 0999132 0225843 1075023 0214083 0649000 0910802	CLASS=VIDEO
0134434 0793584 0836971 0030792 0424184 0085828 0162820 0042895	CLASS=GAME
0439933 0084330 1034530 0910323 0642444 0509847 0291357 0220949 0221986 0743351 0377891	CLASS=OTHER
0715635 0318487 0316471 0642444 0673355 0193543	CLASS=VIDEO
0022300 0218141 0071540 0998894 0771245 0140695 0863141 0931307 0313554 0350567 0013120	CLASS=OTHER
0772486 0923912 0929370 0604894 0659936 1034216 0999132 1055194	CLASS=VIDEO
0772486 1055304 0241068 0377891 0477545	CLASS=VIDEO
0772486 1065334 1018473 0191882	CLASS=OTHER
0772486 0386863 0486841 1124443 0291357 1109425 0411882 0267839 1112246	CLASS=VIDEO
0772486 0881718 0191080 0781505 0318374 0976685 0804322 0957501 1071079 0438139	CLASS=OTHER
0772486 0088872 0779872	CLASS=VIDEO
0054135 0642444 0071966 0214745	CLASS=VIDEO
0054135 0009291 0256265 0986215	CLASS=VIDEO
0054135 0981050 1033876 1062359 0609283	CLASS=NOVEL
0162607 0673018 0678562 0501179 1046420	CLASS=VIDEO
0162607 0162607 0588522 0291357 0256265 0730519 0685033	CLASS=NOVEL
0162607 0026849 1087601 0730853 0785637 0910802	CLASS=VIDEO
0953437 0372690 0030700 0773285 0694263	CLASS=OTHER
0777261 0208773 0291357 0015523 1040693 0329263 0703169 0109336	CLASS=VIDEO
0777261 0208773 0888307 0374599 0427568 0785637 0910802	CLASS=VIDEO
1079654 0230924 0266555 0727209 0995962 0344487	CLASS=NOVEL
0782055 0946324 0609858 0727209 0162820 0042895 0064592	CLASS=GAME
0782055 0214745 0750919	CLASS=OTHER
0470844 1001937 1039257 0029909 0888307 0479741 0138873	CLASS=NOVEL
0790797 0920200 0501843	CLASS=OTHER
0790797 0643407 0861055 0792848 0196279	CLASS=VIDEO
0790797 0754615 0539793 0804322 0214274	CLASS=TRAVEL
0790797 0754615 0726054 0509847 0762000 0694263 0588522 0456713 0762000 0664000 0694263	CLASS=TRAVEL
0492629 0332580 0210246 0872080 0559769	CLASS=OTHER
0302747 0718961	CLASS=VIDEO
0578321 0836327 0033554 1091164	CLASS=VIDEO
0578321 0129370 0905407 0309374 0291357 0977270 0642444 0449931	CLASS=VIDEO
0225057 0182703 0031957 1065334 0727209 0995962	CLASS=NOVEL
0225057 0761203	CLASS=VIDEO
0969495 0818951 1115035 0067636 0291357 0544340 0870273 0325864 0309374	CLASS=VIDEO
0148519 0925859 0055656 0118287 0791385 0305862 0767086 1065334	CLASS=OTHER
0335506 0808719 0888307 1055086	CLASS=OTHER
0560312 0329263 0785637 0283234	CLASS=VIDEO
0185695 1023598 0539793 0729005 0754615	CLASS=TRAVEL
0974291 0429080 0668717 0942375 0065017 0854024 0576480 1117219 0359973	CLASS=VIDEO
0954678 0122579 0539793 0438139 1096857 0792288 0509847 0033554 0115430 0948266	CLASS=TRAVEL
1067834 0031957 0789681 0748782 0246396 0888307 1055086 0142544 0546302	CLASS=VIDEO
0859079 0464472 0696050	CLASS=VIDEO
0859079 0269091 0372690	CLASS=VIDEO
0703169 0882364 0870273 0718633	CLASS=OTHER
0617873 0033015 0775648 0291357 0777373 1112246 0855657 0748782	CLASS=VIDEO
0283124 0372690 1118814 0629247 0262454	CLASS=OTHER
0949328 1038198	CLASS=NOVEL
0967430 0295063	CLASS=VIDEO
0421636 0996411 0291357 0308902	CLASS=VIDEO
0458449 0836327 1080915 1038198 0986215 0855657 0335387 1047250	CLASS=GAME
0564321 0524332 0721854 0265098	CLASS=OTHER
0225602 0882364 0470844	CLASS=VIDEO
0754262 0754262 0744063	CLASS=NOVEL
0999132 0930838 0911248 1014832 0329263 0642444 0449931	CLASS=VIDEO
0999132 1040693 0329263 0104962 0003252	CLASS=VIDEO
0999132 0228001 0415895 0415895	CLASS=VIDEO
0999132 0864779 0342733 0457770 0727209 0995962	CLASS=NOVEL
0999132 1045637 0035110 0448696 0372690 0576242	CLASS=OTHER
0999132 0360297 1040693 0779287 0054135 0291357 0397556 0437671 0061057	CLASS=VIDEO
0999132 1056748 1040693 0062326 0134434 0872185 1034216 0999132 1055194	CLASS=VIDEO
0999132 0754262 1014832 0958285 0727209 0162820 0042895	CLASS=GAME
0078021 0029909 0761203 0054135	CLASS=NOVEL
0584524 0729005 0875138	CLASS=GAME
1068290 0733318 1124788 0727209 0995962	CLASS=NOVEL
0638166 0140695 0085828 0828628	CLASS=TRAVEL
0486209 1122542 0291357 0727209 0995962	CLASS=NOVEL
0666537 0030700 0694263 0771245 0043020	CLASS=OTHER
0931307 0266172 0539793 0155239 0062327	CLASS=TRAVEL
0479741 0138873 0350341 0128133 0847385 0727209 0995962	CLASS=NOVEL
0479741 0138873 0781505 0923913 0752071 1001484 0612640 1126758 0573765 0727209 0995962	CLASS=NOVEL
0479741 1039031 0439933 0694599 0727209 0995962	CLASS=NOVEL
0479741 0610559 0855657 0040854 0727209 0995962 0592059 0603426 0429079 1004338 0930838	CLASS=NOVEL
0479741 0610559 0078021 1007426 0123481 0772486 0118175 1117219	CLASS=NOVEL
0593913 0464472 0738061 0059924	CLASS=VIDEO
0593913 0588743 0464741 0573417	CLASS=OTHER
0191882 0398838 0718962 0368082 0033554 0033554 0631387 0297512 0372690	CLASS=LOTTERY
0191882 0673018 0678562 1126758	CLASS=GAME
0185923 0064786 0185923 1000519	CLASS=OTHER
0905407 0595496 0221986 1094673 0719074 0729226 0915377	CLASS=OTHER
0905407 1009852 0041763 0809620 1054331 1103806 0955801 0158475	CLASS=OTHER
0905407 1009852 1090580 1046420 0274629 0824946	CLASS=GAME
0905407 0309374 0926863 0905533 0642444 0449931	CLASS=VIDEO
0183470 0781505 0256265	CLASS=VIDEO
0449931 0593913 0858022 0470843 0832514 0374599 1040693 0977270	CLASS=OTHER
0381877 0668936 0361819 0726054 0509847 0129267 0456713 0762000	CLASS=TRAVEL
0381877 0996411 0291357 0038289 0607524	CLASS=VIDEO
0439627 0222565 0479957 0747808	CLASS=OTHER
0158124 0999132 0836327 1110131 0654992	CLASS=VIDEO
0067524 1021914 0733271 0664000 0267839 0736121 0252531	CLASS=OTHER
0162820 0770442 1123536 0785637 0021215 0828628 0269091 0078253 0293898 1080915 0750921	CLASS=VIDEO
0162820 0042895 0825705 1064033 0721741 1075910 0578321 1129496 0212657	CLASS=OTHER | CLASS=GAME
0162820 0042895 0701712 0162607 0855657 1103910 0256385 0027551	CLASS=GAME
0162820 0042895 0009532 1039030 0162607 0162607 0031957 0158475 1055304	CLASS=GAME
0162820 0745266 0424184 0085828 0162820 0042895	CLASS=GAME
0517582 0077243 0185093 0289703	CLASS=VIDEO
0517582 0905533 0727209 0995962 0078021 0911248 0664000 0005685	CLASS=NOVEL
1096266 1108513 0087837 0578321	CLASS=VIDEO
1096266 1108513 0269091 0003490 0295063 0733318 0433762 0250242	CLASS=VIDEO
0178742 0393858 0515280	CLASS=VIDEO
0178742 0737835 0718963 0664992 0002222	CLASS=OTHER
0102919 1042506 0678562 0785637	CLASS=VIDEO
0057746 0335034 0212657 0463453	CLASS=OTHER
0934382 0486841 0056352 0174229 0578321 0673355 1112955 0115559 0215453	CLASS=VIDEO
0544249 0905661 1126758 0810447 0678562	CLASS=VIDEO
0986906 0686684 0727209 0995962	CLASS=NOVEL
0719074 0769245 0696373 0196279	CLASS=VIDEO
0342406 0993309 0993309 0698110 1015037	CLASS=VIDEO
0131957 0031832 0067637 0108865 0832514 0529627 0876320 0823785 1018962 1062063	CLASS=OTHER
0996411 0241068 0483346 0718962	CLASS=GAME
1064766 0283124 0715282 0162820 0694263	CLASS=TRAVEL
0374600 1108513 0423858 0423858	CLASS=VIDEO
0374600 0610559 0138873	CLASS=OTHER
0441517 0624792 0793272 0054135 0785637 0576242	CLASS=VIDEO
0703626 0087267 0162607 0928217 1034216 0377791 1055194	CLASS=VIDEO | CLASS=NOVEL
0982468 0456714 0072422 0503562	CLASS=OTHER
0888307 0878719 0810448 0362127 0161806	CLASS=VIDEO
0888307 0318374 0588522 0727209 0782702	CLASS=VIDEO
0582467 1096857 0482835 0329263 0517582 0573173 0803854 0170218 0792848	CLASS=VIDEO
0290161 1106659	CLASS=VIDEO
0123480 0647254 0647254 0291357 0733318 0690587 0715635 0625821	CLASS=VIDEO
0335034 0212657 0158124 0263574 0814520 0231601 0488868	CLASS=OTHER
0335034 0698342 0266806 0118426 0913954 1087601 0730853	CLASS=OTHER
0699511 0837183 0592059 0291357 0777373 1112246 0855657 0748782	CLASS=VIDEO
0486499 0703169 0107981	CLASS=OTHER
0678562 0098368 1047250	CLASS=GAME
0678562 1044672 1124788	CLASS=NOVEL
0678562 1126758 0610559 0138873 0678219 0978714 0316276	CLASS=VIDEO
0591028 0718962 0071322 0561134 1057399 0464472 0603905 0861055 0792848 0196279	CLASS=VIDEO
0591028 1020765 0003137 0825705 0099037 0733318 0594154 0904305	CLASS=VIDEO
0591028 0878719 0138873 0539793 0122579 0649446	CLASS=TRAVEL
0591028 0928787 0999132	CLASS=VIDEO
0591028 0367967 1001937	CLASS=VIDEO
0591028 0576480 0395945 0291357 0642444 0449931	CLASS=VIDEO
0591028 0291480 0576480 0737835 1117549	CLASS=VIDEO
1017434 0970193 0055234 0451188 1017669 1112246	CLASS=OTHER
0839243 0003137 0701712 0727209 0995962	CLASS=NOVEL
0839243 1117755 0744063 0448696 0861055 0291357 0642444 0449931	CLASS=VIDEO
0923913 0752071 0781505 0754262 1046420	CLASS=GAME
0943770 0427568 0291357 0002222 0318374 0746161 0147382 0423858	CLASS=VIDEO
0471275 0836971 0581562 0393858 0118426 0601749	CLASS=OTHER
1001937 0718963 0649446 0125012 0530046 1064033 0846135	CLASS=VIDEO
0010323 0507734 0011134 0422320 0620445	CLASS=OTHER
0823321 0709617	CLASS=OTHER
0655567 0222680 0969495 1032294 0710541	CLASS=NOVEL | CLASS=OTHER
0594154 0956458 0905407 0295063 1096857 0679140 1027000 0346881	CLASS=VIDEO
0594154 0108865 1005212 0790797 0001441 0295063 1096857 0679140 1027000 0346881	CLASS=VIDEO
0594154 0712981 0499607 0642444 0673355 0193543	CLASS=VIDEO
0594154 0754615 0539793 0776121 0754615	CLASS=TRAVEL
0594154 0754615 0539793 0858854 0198188 0291357 0194326 0085828	CLASS=TRAVEL
0594154 0754615 0478926 0509847 0033554 0115430 0948266 0553058 0387202	CLASS=TRAVEL
0851114 0994614 0825705 0361819 0873441 0958285	CLASS=OTHER
0406859 0601749 0061741 1000290 0578321 0427030 0592059 0958285	CLASS=OTHER
0128133 1038198 0855657 0678562 0694263 0020370 0162820 0042895	CLASS=GAME
1092975 0073342 1041512 0998894	CLASS=NOVEL
0289705 1112246 0810448 0129370 1013621 0750813 0162820 0042895	CLASS=GAME
0006015 1039031 0439627 0597191	CLASS=VIDEO
0641806 0466350 0072887 0072887 0785637	CLASS=VIDEO
0530731 0308130 0085828 1129496 0212657 0105540 0934701 0977270	CLASS=OTHER
0349097 0429281 0781505 0896559	CLASS=VIDEO
0031957 0718962 0880931 0197722 0694263 0035110 0283234 0826541 0509847	CLASS=OTHER
0031957 0718962 0954559 0329263 0651381 0632476 0299555 0748782 0246396	CLASS=VIDEO
0031957 0718962 0208773 0425984 0631387 0762000 0011134 1000519 0056352 0825705 0005799	CLASS=LOTTERY
0031957 0718962 0085828 0642444 0266806 0519755 1039829 0269758 0031957 0054135	CLASS=OTHER
0031957 0718962 1105456 0509847 0814520 0656218 0694263	CLASS=OTHER
0031957 0718962 0041763 1129727 0464741 0581561 0694263 0129267	CLASS=OTHER
0031957 0718962 0624792 0425984 0624792 0642444 1034216 0746161 0999132 0482835 0747808 1069376 0517582 0891452 0003137 1077403	CLASS=OTHER
0031957 1065334 0069515 0385750 0050236	CLASS=OTHER
0031957 1084582 0641806 0466350 0283579 0873441 0061741 0382086	CLASS=OTHER
0031957 0002222 0337229 0808719 0831957 1109425	CLASS=ZIPCODE
0031957 0098613 0174229 0623444 1012920 0578321 0519424 0984378 1102534	CLASS=OTHER
0508977 0455809 0819974 0429863 0003137	CLASS=OTHER
1009727 0884284 0900138 0281613 0011134 0876320 0329263	CLASS=VIDEO
1009727 0860413 0539793 0607524 0836971 0085828 0762000 0130933 0626761	CLASS=TRAVEL
1009727 0860413 0539793 0381877 0485846 0335034 0212657 0698110	CLASS=TRAVEL
1009727 0860413 1080915 0509847 0553058 0387202	CLASS=TRAVEL
1009727 0860413 0918837 0756745 0031957 1078554 0831957 1109425	CLASS=ZIPCODE
1009727 0860413 0472881 0355664 0857574 0836971 0312896 1129496 0212657 0291357 0737714 0729226 1129394	CLASS=OTHER
1009727 0836327 1061372 0079324 0781505 0802318 0398838 0192101 1073667	CLASS=NOVEL
1009727 0836327 0781505 0475290 0733318 0519531 0588522	CLASS=NOVEL
1009727 0836327 0781505 0350341 1041723 0781505 1062359	CLASS=NOVEL
1009727 0836327 0781505 0220949 0610559 0381876 0894960 0727209 0995962	CLASS=NOVEL
1009727 0836327 0781505 0185093 0589288 0329263 0836327	CLASS=NOVEL
1009727 0836327 0781505 0774201 1037737 0003137 0934701	CLASS=NOVEL
0849115 1025301 1027001 0590916 0484948	CLASS=OTHER
0849115 0745266 0184468 0648414 0126947 0316471 0140573 0934701	CLASS=VIDEO
0849115 0934701 0929370	CLASS=VIDEO
0944743 0590916 0439302 0872080 0387462 0470843 0669416 0291357 0008271 0071540 0301600 0605542 1092846 1098769	CLASS=OTHER
0302032 0981050	CLASS=VIDEO
0311327 1007426 1046420 0424184 0085828 1055304	CLASS=GAME
0311327 1007426 0888307 1055086 0350684 0463453	CLASS=NOVEL
0173637 0449931 0900138 0819974	CLASS=VIDEO
0167298 0693923 1038198 0601749 0363217 0397556 0847385 0873441 0958285 0033554 0501738	CLASS=OTHER
0167072 0918500 0150623	CLASS=VIDEO
0650124 0322801 0777261 0208773 0530730 0642444 0673355 0193543	CLASS=VIDEO
0248321 0275878 0831957 1109425	CLASS=ZIPCODE
0499825 1000519 1097310 1123536 0706287 1129496 0212657 0785637	CLASS=VIDEO
0499825 0875743 0884284 0663880	CLASS=VIDEO
0088872 0388397 0624792 0003137 1077403 0259826 0355664 1129496 0212657 0424184 0472881	CLASS=OTHER
0088872 0530731 1050903 0470281 0203951	CLASS=VIDEO
1081042 0362954 0291357 0557338 0475290	CLASS=NOVEL
1081042 0362954 0291357 0260530 1038198	CLASS=NOVEL
0359310 0056352 0162820 0042895	CLASS=GAME
0359310 0056352 0781505 0911248	CLASS=NOVEL
0129842 0443708 0483346 0836971 0727209 0995962	CLASS=NOVEL
0875743 0836971 0002222	CLASS=NOVEL
0123481 0977270 0260530 0291357 0727209 0162820 0042895	CLASS=GAME
0123481 0882364 0602874 0925627 0603904 1123536 0753230 0718962 0309374	CLASS=VIDEO
0123481 0399721 0291357 0910323 1030334 0649000	CLASS=VIDEO
0123481 0941914 0329263 0291357 0738061 0775648 0592059 0603426 0429079	CLASS=VIDEO
0123481 0772486 0445272 0134434 0438139 0775648	CLASS=OTHER
0123481 0772486 0162820 0042895 0424184 0085828 0162820 0042895	CLASS=GAME
0369539 0318374 1041512 1062359	CLASS=NOVEL
0369539 0517582 1123535 0641909 0517582 0029707	CLASS=NOVEL
0519202 0754615 0539793 0170218 0572256	CLASS=TRAVEL
0653009 0631826 0831957 1109425	CLASS=ZIPCODE
0715514 0647254 0186251 0458671 0341427	CLASS=VIDEO
1130982 0006789 0798176	CLASS=VIDEO
0410819 0339764 0410819 0339764	CLASS=VIDEO
